obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('104',)",3658702226.32,2,33.4003982544,3724598943.72,3724598943.86,3658702226.32,0.0,internal_timestamp,511.299987793,319835,1449713426,5.56409978867,3.34003982544,34.0918835473,1029.25207434,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('105',)",3658702237.32,2,33.4482002258,3724598943.72,3724598943.86,3658702237.32,0.0,internal_timestamp,510.049987793,315514,1449713437,5.62849998474,3.34482002258,34.0817369607,1029.22979107,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('106',)",3658702248.32,2,33.4688987732,3724598943.72,3724598943.86,3658702248.32,0.0,internal_timestamp,508.799987793,321647,1449713448,5.65500020981,3.34688987732,34.0790874087,1029.21843768,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('107',)",3658702259.32,2,33.4859008789,3724598943.72,3724598943.86,3658702259.32,0.0,internal_timestamp,507.450012207,319825,1449713459,5.67749977112,3.34859008789,34.0763317975,1029.20707111,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('108',)",3658702270.34,2,33.4939994812,3724598943.72,3724598943.86,3658702270.34,0.0,internal_timestamp,506.299987793,343645,1449713470,5.68680000305,3.34939994812,34.0766952186,1029.20083948,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('109',)",3658702281.32,2,33.5157012939,3724598943.72,3724598943.86,3658702281.32,0.0,internal_timestamp,505.339996338,324304,1449713481,5.71320009232,3.35157012939,34.0751293541,1029.19166976,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('110',)",3658702292.32,2,33.5275001526,3724598943.72,3724598943.86,3658702292.32,0.0,internal_timestamp,504.209991455,320125,1449713492,5.72870016098,3.35275001526,34.0734229059,1029.18306418,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('111',)",3658702303.33,2,33.540599823,3724598943.72,3724598943.86,3658702303.33,0.0,internal_timestamp,502.959991455,326828,1449713503,5.74599981308,3.3540599823,34.0714337896,1029.17344108,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('112',)",3658702314.32,2,33.5774993896,3724598943.72,3724598943.86,3658702314.32,0.0,internal_timestamp,501.769989014,322195,1449713514,5.78739976883,3.35774993896,34.0720401189,1029.16289019,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('113',)",3658702325.33,2,33.5956001282,3724598943.72,3724598943.86,3658702325.33,0.0,internal_timestamp,500.630004883,327157,1449713525,5.81570005417,3.35956001282,34.0645796259,1029.1479722,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('114',)",3658702336.32,2,33.615398407,3724598943.72,3724598943.86,3658702336.32,0.0,internal_timestamp,499.440002441,322089,1449713536,5.84070014954,3.3615398407,34.0623700643,1029.13739737,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('115',)",3658702347.33,2,33.6251983643,3724598943.72,3724598943.86,3658702347.33,0.0,internal_timestamp,498.190002441,329070,1449713547,5.85349988937,3.36251983643,34.0611740049,1029.12899175,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('116',)",3658702358.32,2,33.6384010315,3724598943.72,3724598943.86,3658702358.32,0.0,internal_timestamp,497.019989014,323159,1449713558,5.87020015717,3.36384010315,34.0598541335,1029.12032589,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('117',)",3658702369.33,2,33.6455001831,3724598943.72,3724598943.86,3658702369.33,0.0,internal_timestamp,495.910003662,328758,1449713569,5.87909984589,3.36455001831,34.0594605815,1029.11371992,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('118',)",3658702380.33,2,33.6487998962,3724598943.72,3724598943.86,3658702380.33,0.0,internal_timestamp,494.670013428,334700,1449713580,5.88329982758,3.36487998962,34.0595698574,1029.10755033,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('119',)",3658702391.33,2,33.6558990479,3724598943.72,3724598943.86,3658702391.33,0.0,internal_timestamp,493.299987793,329107,1449713591,5.89319992065,3.36558990479,34.0583001868,1029.09892603,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('120',)",3658702402.34,2,33.6613006592,3724598943.72,3724598943.86,3658702402.34,0.0,internal_timestamp,491.920013428,335834,1449713602,5.89949989319,3.36613006592,34.0587357798,1029.09208607,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('121',)",3658702413.33,2,33.6669006348,3724598943.72,3724598943.86,3658702413.33,0.0,internal_timestamp,490.540008545,331784,1449713613,5.90729999542,3.36669006348,34.0578900964,1029.08403381,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('122',)",3658702424.34,2,33.667098999,3724598943.72,3724598943.86,3658702424.34,0.0,internal_timestamp,489.25,340446,1449713624,5.90829992294,3.3667098999,34.0577446567,1029.0778682,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('123',)",3658702435.33,2,33.6755981445,3724598943.72,3724598943.87,3658702435.33,0.0,internal_timestamp,487.970001221,333949,1449713635,5.91900014877,3.36755981445,34.0572012223,1029.07011818,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('124',)",3658702446.34,2,33.6786003113,3724598943.72,3724598943.87,3658702446.34,0.0,internal_timestamp,486.779998779,339564,1449713646,5.92449998856,3.36786003113,34.0556476867,1029.06269183,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('125',)",3658702457.35,2,33.6805992126,3724598943.72,3724598943.87,3658702457.35,0.0,internal_timestamp,485.540008545,345896,1449713657,5.9264998436,3.36805992126,34.0564988499,1029.05740393,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('126',)",3658702468.34,2,33.6888999939,3724598943.72,3724598943.87,3658702468.34,0.0,internal_timestamp,484.369995117,340969,1449713668,5.9375,3.36888999939,34.0553768792,1029.0496611,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('127',)",3658702479.34,2,33.6921005249,3724598943.72,3724598943.87,3658702479.34,0.0,internal_timestamp,483.480010986,338552,1449713679,5.94210004807,3.36921005249,34.0548003066,1029.04450104,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('128',)",3658702490.34,2,33.6985015869,3724598943.72,3724598943.87,3658702490.34,0.0,internal_timestamp,482.720001221,335833,1449713690,5.94999980927,3.36985015869,34.0544486865,1029.03966506,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('129',)",3658702501.34,2,33.7037010193,3724598943.72,3724598943.87,3658702501.34,0.0,internal_timestamp,481.980010986,343681,1449713701,5.95669984818,3.37037010193,34.0539392695,1029.03495952,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('130',)",3658702512.35,2,33.7140007019,3724598943.72,3724598943.87,3658702512.35,0.0,internal_timestamp,481.309997559,348407,1449713712,5.96979999542,3.37140007019,34.0527111711,1029.02913748,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('131',)",3658702523.34,2,33.7168998718,3724598943.72,3724598943.87,3658702523.34,0.0,internal_timestamp,480.589996338,342952,1449713723,5.97340011597,3.37168998718,34.0527135887,1029.02534773,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('132',)",3658702534.35,2,33.7179985046,3724598943.72,3724598943.87,3658702534.35,0.0,internal_timestamp,479.950012207,350558,1449713734,5.97489976883,3.37179985046,34.052759094,1029.02224488,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('133',)",3658702545.35,2,33.7268981934,3724598943.72,3724598943.87,3658702545.35,0.0,internal_timestamp,479.320007324,346270,1449713745,5.98699998856,3.37268981934,34.0509403785,1029.01627612,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('134',)",3658702556.34,2,33.7414016724,3724598943.72,3724598943.87,3658702556.34,0.0,internal_timestamp,478.779998779,341831,1449713756,6.00470018387,3.37414016724,34.0497577764,1029.01045487,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('135',)",3658702567.35,2,33.7638015747,3724598943.72,3724598943.87,3658702567.35,0.0,internal_timestamp,478.170013428,349195,1449713767,6.03340005875,3.37638015747,34.0464548563,1029.00113746,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('136',)",3658702578.35,2,33.7677001953,3724598943.72,3724598943.87,3658702578.35,0.0,internal_timestamp,477.549987793,346402,1449713778,6.03770017624,3.37677001953,34.0468265166,1028.99799929,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('137',)",3658702589.35,2,33.770198822,3724598943.72,3724598943.87,3658702589.35,0.0,internal_timestamp,476.920013428,354955,1449713789,6.040599823,3.3770198822,34.0470348302,1028.99487858,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('138',)",3658702600.35,2,33.7776985168,3724598943.72,3724598943.87,3658702600.35,0.0,internal_timestamp,476.230010986,351445,1449713800,6.0500998497,3.37776985168,34.0462746446,1028.98981701,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('139',)",3658702611.35,2,33.7792015076,3724598943.72,3724598943.87,3658702611.35,0.0,internal_timestamp,475.369995117,347738,1449713811,6.05200004578,3.37792015076,34.0464794223,1028.98577574,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('140',)",3658702622.36,2,33.7836990356,3724598943.72,3724598943.87,3658702622.36,0.0,internal_timestamp,474.420013428,355170,1449713822,6.05770015717,3.37836990356,34.0462828211,1028.98048578,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('141',)",3658702633.35,2,33.7989006042,3724598943.72,3724598943.87,3658702633.35,0.0,internal_timestamp,473.540008545,351775,1449713833,6.07779979706,3.37989006042,34.0436425934,1028.97161968,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('142',)",3658702644.36,2,33.8176994324,3724598943.72,3724598943.88,3658702644.36,0.0,internal_timestamp,472.600006104,360172,1449713844,6.1017999649,3.38176994324,34.0411585362,1028.96206205,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('143',)",3658702655.35,2,33.8417015076,3724598943.72,3724598943.88,3658702655.35,0.0,internal_timestamp,471.579986572,354264,1449713855,6.13259983063,3.38417015076,34.0377390259,1028.95046063,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('144',)",3658702666.36,2,33.8470001221,3724598943.72,3724598943.88,3658702666.36,0.0,internal_timestamp,470.440002441,360923,1449713866,6.13819980621,3.38470001221,34.0386279479,1028.94516454,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('145',)",3658702677.36,2,33.8633995056,3724598943.72,3724598943.88,3658702677.36,0.0,internal_timestamp,469.429992676,363101,1449713877,6.1592001915,3.38633995056,34.0364847783,1028.93595564,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('146',)",3658702688.36,2,33.8867988586,3724598943.72,3724598943.88,3658702688.36,0.0,internal_timestamp,468.510009766,364573,1449713888,6.1873998642,3.38867988586,34.0349293607,1028.92662266,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('147',)",3658702699.36,2,33.893699646,3724598943.72,3724598943.88,3658702699.36,0.0,internal_timestamp,467.760009766,363758,1449713899,6.19729995728,3.3893699646,34.0331239931,1028.92039777,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('148',)",3658702710.36,2,33.9023017883,3724598943.72,3724598943.88,3658702710.36,0.0,internal_timestamp,467.140014648,359229,1449713910,6.2063999176,3.39023017883,34.0339512012,1028.91694865,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('149',)",3658702721.37,2,33.9155006409,3724598943.72,3724598943.88,3658702721.37,0.0,internal_timestamp,466.549987793,366511,1449713921,6.22300004959,3.39155006409,34.0324129576,1028.91073694,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('150',)",3658702732.36,2,33.9197998047,3724598943.72,3724598943.88,3658702732.36,0.0,internal_timestamp,465.940002441,364161,1449713932,6.22870016098,3.39197998047,34.0318232418,1028.90668888,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('151',)",3658702743.36,2,33.9297981262,3724598943.72,3724598943.88,3658702743.36,0.0,internal_timestamp,465.450012207,362718,1449713943,6.24079990387,3.39297981262,34.0311512614,1028.90223786,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('152',)",3658702754.36,2,33.9289016724,3724598943.72,3724598943.88,3658702754.36,0.0,internal_timestamp,464.929992676,361170,1449713954,6.23929977417,3.39289016724,34.0319002333,1028.90065287,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('153',)",3658702765.37,2,33.9327011108,3724598943.72,3724598943.88,3658702765.37,0.0,internal_timestamp,464.320007324,368277,1449713965,6.24380016327,3.39327011108,34.0319483986,1028.89727221,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('154',)",3658702776.36,2,33.9351997375,3724598943.72,3724598943.88,3658702776.36,0.0,internal_timestamp,463.730010986,362879,1449713976,6.24669981003,3.39351997375,34.0321317417,1028.89431143,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('155',)",3658702787.37,2,33.9379005432,3724598943.72,3724598943.88,3658702787.37,0.0,internal_timestamp,463.179992676,368716,1449713987,6.25080013275,3.39379005432,34.0313245384,1028.89058821,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('156',)",3658702798.37,2,33.9417991638,3724598943.72,3724598943.88,3658702798.37,0.0,internal_timestamp,462.630004883,365895,1449713998,6.2564997673,3.39417991638,34.0302588494,1028.88643973,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('157',)",3658702809.37,2,33.9426002502,3724598943.72,3724598943.88,3658702809.37,0.0,internal_timestamp,462.079986572,374713,1449714009,6.25629997253,3.39426002502,34.0316185923,1028.88501721,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('158',)",3658702820.37,2,33.9457015991,3724598943.72,3724598943.88,3658702820.37,0.0,internal_timestamp,461.519989014,372301,1449714020,6.26049995422,3.39457015991,34.0311631662,1028.88151081,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('159',)",3658702831.37,2,33.9457015991,3724598943.72,3724598943.88,3658702831.37,0.0,internal_timestamp,460.910003662,369302,1449714031,6.26030015945,3.39457015991,34.0316594302,1028.87913467,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('160',)",3658702842.38,2,33.9528007507,3724598943.72,3724598943.88,3658702842.38,0.0,internal_timestamp,460.079986572,378659,1449714042,6.26840019226,3.39528007507,34.0319044589,1028.87440031,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('161',)",3658702853.38,2,33.9515991211,3724598943.72,3724598943.88,3658702853.38,0.0,internal_timestamp,459.049987793,376497,1449714053,6.26779985428,3.39515991211,34.0316656309,1028.86957796,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('162',)",3658702864.37,2,33.9588012695,3724598943.72,3724598943.88,3658702864.37,0.0,internal_timestamp,458.029998779,373025,1449714064,6.27759981155,3.39588012695,34.0304242909,1028.86256819,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('163',)",3658702875.38,2,33.9630012512,3724598943.72,3724598943.88,3658702875.38,0.0,internal_timestamp,457.040008545,380786,1449714075,6.28359985352,3.39630012512,34.0296088178,1028.85655836,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('164',)",3658702886.38,2,33.9668998718,3724598943.72,3724598943.88,3658702886.38,0.0,internal_timestamp,456.200012207,377262,1449714086,6.28819990158,3.39668998718,34.0297786715,1028.85220475,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('165',)",3658702897.38,2,33.96849823,3724598943.72,3724598943.88,3658702897.38,0.0,internal_timestamp,455.459991455,384422,1449714097,6.29050016403,3.396849823,34.0296283781,1028.84837708,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('166',)",3658702908.38,2,33.9752998352,3724598943.72,3724598943.88,3658702908.38,0.0,internal_timestamp,454.790008545,380181,1449714108,6.29860019684,3.39752998352,34.0294622929,1028.84405099,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('167',)",3658702919.38,2,33.9958992004,3724598943.72,3724598943.88,3658702919.38,0.0,internal_timestamp,454.190002441,378129,1449714119,6.3248000145,3.39958992004,34.0266006645,1028.83540433,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('168',)",3658702930.39,2,34.0228996277,3724598943.72,3724598943.88,3658702930.39,0.0,internal_timestamp,453.459991455,391793,1449714130,6.35890007019,3.40228996277,34.0230584673,1028.82451723,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('169',)",3658702941.38,2,34.021900177,3724598943.72,3724598943.89,3658702941.38,0.0,internal_timestamp,452.649993896,384015,1449714141,6.3576002121,3.4021900177,34.0236339693,1028.82144209,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('170',)",3658702952.38,2,34.0238990784,3724598943.72,3724598943.89,3658702952.38,0.0,internal_timestamp,451.820007324,382019,1449714152,6.35949993134,3.40238990784,34.0243700793,1028.81795457,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('171',)",3658702963.39,2,34.0238990784,3724598943.72,3724598943.89,3658702963.39,0.0,internal_timestamp,451.239990234,389050,1449714163,6.35830020905,3.40238990784,34.0258452301,1028.81662569,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('172',)",3658702974.39,2,34.0343017578,3724598943.72,3724598943.89,3658702974.39,0.0,internal_timestamp,450.700012207,386837,1449714174,6.37220001221,3.40343017578,34.0238466833,1028.8106393,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('173',)",3658702985.38,2,34.0285987854,3724598943.72,3724598943.89,3658702985.38,0.0,internal_timestamp,450.260009766,383837,1449714185,6.36509990692,3.40285987854,34.0247830251,1028.81035296,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('174',)",3658702996.38,2,34.0429000854,3724598943.72,3724598943.89,3658702996.38,0.0,internal_timestamp,449.779998779,382385,1449714196,6.38420009613,3.40429000854,34.0219165137,1028.80323069,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('175',)",3658703007.39,2,34.0523986816,3724598943.72,3724598943.89,3658703007.39,0.0,internal_timestamp,449.269989014,392859,1449714207,6.39480018616,3.40523986816,34.0221781611,1028.79961723,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('176',)",3658703018.39,2,34.0623016357,3724598943.72,3724598943.89,3658703018.39,0.0,internal_timestamp,448.850006104,389497,1449714218,6.4077000618,3.40623016357,34.0205586253,1028.79461402,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('177',)",3658703029.39,2,34.0638008118,3724598943.72,3724598943.89,3658703029.39,0.0,internal_timestamp,448.519989014,388092,1449714229,6.40819978714,3.40638008118,34.0218866571,1028.79407681,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('178',)",3658703040.4,2,34.0648002625,3724598943.72,3724598943.89,3658703040.4,0.0,internal_timestamp,448.519989014,396267,1449714240,6.40980005264,3.40648002625,34.021406101,1028.79347478,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('179',)",3658703051.39,2,34.0629005432,3724598943.72,3724598943.89,3658703051.39,0.0,internal_timestamp,448.220001221,394228,1449714251,6.40700006485,3.40629005432,34.0222250059,1028.79313738,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('180',)",3658703062.39,2,34.0685005188,3724598943.72,3724598943.89,3658703062.39,0.0,internal_timestamp,447.790008545,394465,1449714262,6.41349983215,3.40685005188,34.0221919683,1028.79023155,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('181',)",3658703073.39,2,34.0703010559,3724598943.72,3724598943.89,3658703073.39,0.0,internal_timestamp,447.390014648,393045,1449714273,6.41650009155,3.40703010559,34.0214038138,1028.78736001,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
